row ID,row m/z,row retention time,211126_PMA_MAPP_1_12_01.mzXML Peak area,211126_PMA_MAPP_1_12_02.mzXML Peak area,211126_PMA_MAPP_1_12_03.mzXML Peak area,211126_PMA_MAPP_1_12_04.mzXML Peak area,211126_PMA_MAPP_1_12_05.mzXML Peak area,211126_PMA_MAPP_1_12_06.mzXML Peak area,211126_PMA_MAPP_1_12_07.mzXML Peak area,211126_PMA_MAPP_1_12_08.mzXML Peak area,211126_PMA_MAPP_1_12_09.mzXML Peak area,211126_PMA_MAPP_1_12_QC_03.mzXML Peak area,211126_PMA_MAPP_1_12_QC_04.mzXML Peak area,211126_PMA_MAPP_1_12_QC_05.mzXML Peak area,Unnamed: 15
3166,322.6902868097479,0.46625,3358688.702673828,5102504.650117185,19833461.29402344,1094462.2003906255,1506821.9947226562,3317693.964213868,9413586.923283204,4739048.298901366,0.0,10857113.34280078,13132491.125562495,12419514.568072267,
1526,532.3843866984048,4.782343055555557,757704.9310898429,589658.9187988265,489945.99054882757,705638.0161191386,1893438.6610781332,527749.1522402265,979591.2865546872,726581.7105566398,880971.3857460973,788225.6460371099,734288.8984238238,835880.4815527335,
2122,468.23421131480825,1.6820848484848483,420255.32451464864,180913.5511982418,990136.2121289058,575881.0581689443,264740.76612548804,129197.32564843752,901248.287848633,916609.5335605459,0.0,283410.65944970713,282419.55603125005,1134363.770488283,
1527,297.16570409139,4.788397222222222,715943.612432616,539086.5049687483,273131.4385253903,351598.5604921868,3042950.841527355,139026.55586205874,5008157.176796861,1793833.091185548,2135.649335693285,1925751.6757812456,1496200.7387675762,1356357.086630862,
1528,804.6056315104165,8.188676388888886,1029570.6635175736,2269383.446937497,1575080.6791279411,977245.5854179644,2150548.677628889,1679425.3125195531,2253649.732896468,1751227.8465507606,1905242.3650957216,2250766.990601581,1674144.894876961,1904803.680972627,
6917,1088.2722778320312,2.5533624999999995,0.0,0.0,0.0,97942.19202734377,0.0,0.0,0.0,249005.6030634761,0.0,0.0,31995.302302734686,19038.79270898448,
7963,372.24036712646483,3.752450000000001,0.0,0.0,74439.96744238287,33781.51177880877,43815.232484374705,1723.0637591552938,6554.537415039104,796990.5449824242,2245.48614575191,90093.6769311524,96639.85805029316,113873.55032177741,
1529,726.5680821736653,6.7158625,509000.75187109475,4265383.618253902,537092.9043789061,2442821.080070316,1918749.8404140656,654202.1094257772,2150893.705187502,291885.55411523394,48572.86737695247,1198783.8232206998,785909.2236328122,1122833.0134609411,
786,643.2875335693359,1.9528333333333328,1341887.793396486,0.0,183610.61181054736,513821.3327558597,269739.2644125977,86893.72813159166,218742.42516992212,123235.700116211,0.0,136468.4868730469,158506.69671362307,523310.23558984406,
3168,403.2178455699574,0.6388075757575759,725083.6134033189,4670563.9879531255,600424.5894882806,1152421.3380898435,277545.3493632811,144104.93363623045,89408.45287792974,526717.5737587892,0.0,2035971.23718164,2599272.60554297,2257630.677957028,
9316,398.2540054321289,1.73994,199501.57154199263,466515.17976171867,0.0,119921.84946386715,51782.68654248054,356253.9225146478,188671.02947265626,141073.535780762,0.0,180530.76243945322,205015.25708740234,751192.2276718755,
1379,408.21267838911575,1.713160606060606,695042.7812656246,1133406.2288046835,425169.3090068364,368657.07590234384,416495.4146132808,95548.56875683603,446118.3315917971,543888.9103945307,0.0,588914.4698847665,416258.7518906258,1465782.4130781242,
5565,228.1957346598307,3.0451513888888884,342890.61553491175,693461.5525336917,5092772.65924805,1230261.724418945,943134.9792373049,413756.87557214353,1019002.8926264645,1088571.8272705085,972634.8883937992,847367.2219692372,840079.1021606447,1741288.7519433603,
3169,349.2350285847982,5.04465,492972.1212092284,7504955.281554688,48400.03316113286,674498.7758378885,349460.394698729,421793.14048779453,868001.720406248,2041002.2291171772,91578.11605371076,3487326.6138994214,2333040.7968906285,2124786.219802733,
788,401.21841846812856,1.4711606060606064,961999.9123339836,444450.9150058596,430164.5933164057,470407.6780996088,238390.00406787105,110486.59053686523,97480.45538574221,650529.243353516,0.0,1282326.186902344,481214.14409472776,1396196.6476347656,
1380,423.27489471435547,1.870693055555556,713632.1871035151,2971755.2989336005,4768525.9208945315,281636.51147216844,454974.08035156276,73144.57131689442,297645.77719091787,176660.30747241215,1010646.8799511708,1050588.1641064456,1251313.5535624998,3223619.966558601,
1381,244.6635943326083,0.9351439393939394,683084.7092656258,254777.66435351578,346832.02841406217,457483.8292900393,527575.6039892578,182366.2236533204,958587.8346816406,818753.483650391,0.0,2019227.3281015598,2526275.2669687527,2601498.7302734433,
7965,349.23511250813795,4.3704,29983.80391943348,120090.51857372985,5465.419785644359,112242.4784892569,59684.084485840176,6330.160513794015,3832.3100654300783,1207427.334889647,6934.290919433636,198566.8494072268,207570.83620166028,334189.3687592785,
1382,524.4520924886068,6.467483333333332,1069285.591175783,3984160.3123320406,2366522.374742175,740545.7519453136,1218637.5448593746,337273.12361425743,722442.1651874995,738587.010361327,960772.700297854,2166068.58486816,1539110.7557900343,1534282.853656251,
6920,252.2321652499112,5.831895454545454,114081.64137792864,95221.42307910247,84318.34180859318,443670.75082812615,79573.46851611376,156594.5459091785,85295.43277246143,388988.39967187564,0.0,227898.8228750004,232634.30315624923,185096.21219726643,
1533,799.5571645100913,6.350556944444442,653680.4984687526,461344.3804218752,342804.49269531417,145580.9552382818,76968.26695141626,36659.78415966727,119000.29357617105,236838.1944960932,62212.891924805546,203037.468312499,172998.1840068365,169753.10850585758,
9318,372.25996059841583,1.0484425925925924,0.0,506435.71998437523,137544.64819726552,10937.5327314453,11220.617912597649,11031.35953137212,0.0,0.0,5618.4598350830065,126956.02128906232,245897.09192968835,416458.2686406239,
1383,619.3809814453125,2.2537560606060607,648236.3626308573,93929.26985351591,188233.219270508,504574.08248925634,24409.86461547862,71610.22710998525,68971.4587648923,2305.718433105556,0.0,174632.35303418039,162271.75356640614,322493.10563281126,
4372,244.2634779612223,3.7472263888888886,120698.25305859391,671320.6621250019,122425.18154785119,130885.8978671881,148837.08830712858,10599.102558105482,164742.81167456106,450082.7377832039,11010.449560546907,556592.7529296881,383588.83453125076,448649.5319697252,
7966,325.2351455688477,3.611346666666667,22588.17829028323,553818.3469458005,29735.56172680667,44948.04500317357,150376.26306494133,0.0,87520.03470263662,1508898.95214648,0.0,312722.594759765,356017.5141391601,915257.0864531263,
1534,567.7744873046875,1.4100083333333335,586683.4126210947,0.0,451975.59477929573,629702.473781249,41877.925958007814,135706.90223632802,188962.5769960934,741530.8078437499,0.0,572279.1826835944,232719.4437949219,806688.6349375013,
791,263.23681004842115,5.991797222222222,1553292.2913164014,2579806.1554687717,1737453.8285234445,1351203.0929658157,2633520.7805195358,934832.0996113276,3563797.5771562583,2451145.7949179667,177700.33885351624,3314018.534390636,2916058.8814882617,2490957.008265624,
1384,396.21874237060547,1.663844444444445,660490.0196601573,1580888.1261689425,0.0,0.0,0.0,0.0,0.0,132309.88996630828,0.0,1044778.8454199191,542375.9862499987,1484623.7939316381,
8720,516.3416229248047,6.213968333333334,72759.64337500022,554358.0111513702,0.0,19356.402462890408,88220.63304101545,10079.263432373371,94407.68452978492,214612.4639726573,0.0,590662.684564452,441750.16873632674,346452.87410937663,
4973,435.25241921164775,1.2625984848484852,649798.0131289073,239616.45531250013,311794.3160703118,484896.74099218857,227329.57862500023,158473.51365332038,392641.9279687491,548990.2667226556,0.0,1063502.9443164056,317709.6370937497,1359150.9857343729,
792,667.4018721147017,1.889907575757576,1365775.9477499994,20035.02418652336,1109652.2571777315,928016.5800820327,212327.54841601555,615606.0652656249,1373208.434785157,578286.035904297,0.0,194092.52349414048,277148.1929570315,1497688.0637792973,
9173,580.9303012424044,1.9778407407407408,40624.755322754085,25540.63083203121,23643.613665527206,20415.15804638664,0.0,0.0,14891.359182373015,49412.18867773429,0.0,170290.4978535157,178486.12251464778,759143.4406249984,
5569,364.755305480957,0.6743683333333332,219333.16608007805,0.0,1871226.654640624,1853599.3721328115,242868.9145957029,111972.24490429684,1334305.2980566395,178077.7836865236,0.0,707573.3027343744,848264.9599824209,1006928.6921816416,
2130,522.2837191495029,4.461072727272726,588481.2445761735,88752.08987499918,606118.1656718756,465264.7595878903,251313.37734765763,5317.718033935403,242027.6409067365,203257.64712451195,0.0,343899.65295800805,265473.2556455073,234406.0206777334,
793,459.25144126198506,0.8755545454545455,1322820.871070312,334061.21501953143,928222.2486035164,790587.5139003915,434693.65234374994,260770.98710742165,855916.223589843,1332118.9689980466,0.0,2234934.8786015618,2456889.6787890657,2866235.7952578124,
794,642.8617359508168,1.4627515151515154,1196659.7277363278,1159705.2398222652,554074.5497744147,1510231.382019532,629250.1803105471,195192.69768237282,365724.9965859375,25743.597950195162,0.0,2029380.2705058616,807209.9750136724,1748459.663246093,
9319,493.3023986816406,1.93029393939394,161146.7066826174,222886.6675332033,64426.894238037195,39929.149620117234,54667.01430468756,30659.197641113285,61621.739910644465,151079.9075429684,0.0,144871.90572460918,165595.28268457018,562907.7764160158,
4974,443.25305730646306,1.359739393939394,784894.1378081063,367433.5934648439,952438.5612695314,798108.284086915,2360243.7753945286,223521.54217004406,383669.3806093749,1524002.9355332025,0.0,1911403.08704004,754719.506061524,2133002.301683594,
795,488.28696580366653,1.954337878787879,1312386.1438437516,30396.94072412109,564296.857557618,588873.4532382814,97995.52995751957,164887.36786157198,316562.12954101595,580309.1161210935,0.0,197661.027291504,247895.9771484375,779984.1129726564,
796,322.6315446333452,4.935057575757576,1353167.3653378992,1067849.881605471,771940.676749998,722745.7314638629,1858884.4169999976,36249.33752099562,2473816.704283196,1437534.8748476557,0.0,2187211.479703124,1583956.3345742172,1406035.1848203142,
7968,662.3677642822265,4.526856666666667,0.0,0.0,0.0,15308.633966308777,0.0,0.0,0.0,859681.8512695329,0.0,101899.69801660106,100246.82280859463,103109.35093164016,
1386,396.3486730402166,4.8511848484848485,939575.6608437456,275927.8633007788,423502.67560938187,2038003.9422890646,779980.4770800738,1299927.6607558553,408336.9616699221,3666131.0357363233,0.0,1873091.4888125032,1570993.52145704,1315222.7636953092,
3174,280.6449793035334,0.5622409090909092,1338024.6494140632,3786773.9287343724,12219714.848359378,3816963.188039066,1105553.1373769536,1042810.0825488276,2997195.4797675777,4755765.283816404,0.0,5799204.509822267,7426866.59271875,7496768.487980474,
797,601.3212807395241,0.8782196969696969,1123089.6182167963,200961.97144921875,416637.4513984379,632459.0795087899,554196.9839999997,129501.68370629878,1146377.0455937495,814002.9271679681,0.0,1806563.6646562486,1970781.147765627,2328700.597984376,
5124,613.0861587524414,5.100052777777779,255310.38759570254,564387.3765410135,1588135.1454550792,101066.42377978592,145540.39832812446,6182.956385009908,83410.67403759726,54035.604923339706,96148.30845361306,272341.6200600584,303238.61109863315,250664.03779394602,
1387,504.2669400301847,0.6040015151515152,1075666.7978437492,190876.2264160162,6822515.783921872,3105940.231632812,348551.3350087891,475405.7739150393,523738.85555273475,1468723.378626953,0.0,1816175.760859374,2399966.5457499977,2281182.2281054687,
8723,541.288916015625,1.8422566666666669,2960025.3762656217,40290.65391723623,0.0,1124547.3283945315,904330.5443808596,2334.780197265602,1815268.9907968743,54483.55049462878,0.0,464226.0454023439,471775.9448749993,1453216.307710933,
798,536.3722500271267,4.943842592592592,1473784.4861884846,336405.45853905845,266281.92355371104,4816521.2331444975,173551.31685742282,0.0,0.0,95981.81004882856,0.0,1312077.4863789063,924903.2314980413,803304.7796171865,
1388,465.30810546875,6.036431481481482,736695.655162115,2178016.2152636717,332951.45293359517,765372.4415410111,91168.68246679631,0.0,479619.9704667958,0.0,0.0,1364291.3712851582,850687.0419638692,510697.39587109064,
2134,349.1817626953125,1.9350424242424245,459966.04853320343,1890.5042578125208,357861.1731894536,68079.75953198233,63335.5048798827,76314.57969335932,177047.98776611342,426870.07582812494,0.0,67107.61468811019,83856.4164645996,286416.51578613307,
3176,330.6690006256104,0.7095541666666666,56137.57627636736,4322556.8551875,39537.867278320155,79571.74332031269,11084.927550292969,0.0,0.0,0.0,0.0,1532365.6656796883,1549325.2168632825,1494169.085363281,
799,489.25993208451706,0.6166969696969697,1072129.5809921885,7455372.08228125,240219.39549804642,329420.38904101565,31286.61885693353,16796.971764160175,11370.52488134767,463625.3793369144,0.0,3677719.6570898467,4468156.071164067,3056620.834820311,
1539,959.61005859375,4.911273333333334,528316.5301484377,6837895.830218738,86198.04390038855,480158.87334179704,252168.99217871352,0.0,212193.7171191411,693899.0252773418,0.0,3313421.220273435,2204189.822386748,1857548.3542656328,
7971,422.7112846374512,4.0001375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770028.6882480469,0.0,100379.10803173858,97997.2877175297,128054.98749951182,
1390,776.4735666910808,5.562754166666665,1424868.463917967,1833174.002149416,1615084.1484257854,1380249.570890627,1519443.1606874985,1189337.058556642,1400345.628925781,1696538.701217768,1704424.5601816403,1736740.645640623,1266271.9829062452,1354163.7745292974,
6775,229.6706147627397,1.1064742424242424,827415.6101704115,389238.3886718754,1344110.2165371117,638369.4586210933,652063.0772016593,208981.72142138678,1686666.022146487,802698.7693964847,0.0,3014761.520167965,2437668.7511503873,3664666.241513677,
800,533.3257002397017,2.6378409090909103,1779875.4902148459,145542.78740100047,7905173.553939437,80962.94300708007,633351.8446708979,9562.295200317403,118082.83445629873,2004432.554166016,0.0,375658.3742714832,449463.3348515611,1360167.5925566386,
6324,451.2970031738281,1.3815750000000002,338977.61218749994,0.0,265611.6718466797,366750.7147675783,308376.15161425795,23771.0546506348,642380.240089845,346288.68065624946,0.0,347509.9461953125,152383.86021289034,418766.69186718616,
5127,537.6767974853516,2.414883333333333,19894.610528320103,209986.84909375058,60413.0257861327,1772.0644049072348,10394.68322875993,0.0,0.0,2406.753506469749,8947.235820068492,48555.51937353461,38452.01065820275,185693.34878027253,
801,221.62403106689453,0.24475,376029.6996601559,234547.50449023422,801412.9743515627,748999.764742187,172610.27044140626,391263.03541015607,825573.217699219,200503.1136914063,0.0,892627.8205468751,916722.9424267572,937746.8052285162,
1391,400.3434371948242,4.852905555555556,986743.9521230414,7298306.032749991,295165.3655214868,1056309.187625001,1547829.7864316325,328401.4425253902,3036002.2057871087,6254756.90742968,130756.99808056606,4985248.967406264,2637266.6496093897,2489818.167597652,
2137,463.2305741743608,0.7485166666666667,446336.84531445283,228041.31822265594,26817.044624999824,47940.79290039048,1442007.6404999997,197985.5357719727,176052.0492138673,10905.286012695316,0.0,1211706.7657363294,1384531.554820312,1296372.7402539065,
5575,317.1725214177912,4.0430318181818174,270211.764989258,684283.8623408276,2121125.20827734,276292.8412324237,378533.8578549797,28313.155441528605,268110.9545844732,488293.96723315463,0.0,412039.5924086933,475326.3906301246,560625.8056367186,
6927,361.2947288513184,3.653808333333333,73899.87428540054,0.0,6470.264816894478,575472.2703876967,4942.589774414057,31733.9536741943,44065.14160864271,413786.33525683713,0.0,113729.52743750012,120215.27312109385,171916.85596679672,
7972,375.12638092041016,2.5470208333333333,0.0,0.0,0.0,204355.88168017557,18799.15658154314,3169.2320754394786,9412.93594628905,853252.9866376941,0.0,107968.93688745145,110217.87748046855,352308.00224316475,
803,315.25307464599615,3.308911111111111,2645587.9919257765,4102715.580089842,3700871.1567851542,7128946.33080273,5587670.530890621,648469.0973398443,1825846.6005957029,6806964.497873048,458170.91141699214,3767243.408148442,4184998.2205527364,5486389.960585942,
1392,495.02357610066736,6.3866097222222225,741580.5059999981,578625.9479453096,365980.2239863283,218088.99032031055,84719.00208251811,40053.78490917992,197221.8061855467,295789.56786914053,71534.04670507852,221291.54732812665,271385.1424199239,253257.9019736332,
