id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
2807_mapp_batch_00010_sirius_7926	C27H57N7O6	[M + H]+	Amino acids and Peptides	0.9808462262153625	Small peptides	0.5347843170166016	Tripeptides	0.3444182872772217	Oligopeptides	0.5920378565788269	Peptides	0.974763035774231	Amino acids, peptides, and analogues	0.9988440275192261	Carboxylic acids and derivatives	0.9948037266731262	Organic acids and derivatives	0.9972062706947327	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Primary amines; Carboximidamides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
3282_mapp_batch_00010_sirius_176	C19H24N3O7P	[M + Na]+	Alkaloids	0.7895638942718506	Tryptophan alkaloids	0.1410943865776062	Pyridine alkaloids	0.06656816601753235	Amino acids and derivatives	0.6554816365242004	Amino acids and derivatives	0.6554816365242004	Amino acids, peptides, and analogues	0.6471806764602661	Carboxylic acids and derivatives	0.8856453895568848	Organic acids and derivatives	0.9930261373519897	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monocarboxylic acids and derivatives; Carboxylic acid esters; Diazines; Monosaccharides; Secondary alcohols; Carbonyl compounds; Polyols; Benzenoids; Amines; Primary amines; 1,2-diols; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
3183_mapp_batch_00010_sirius_594	C24H37N5O7	[M + H]+	Amino acids and Peptides	0.999403715133667	Small peptides	0.9615135788917542	Tripeptides	0.9562260508537292	Oligopeptides	0.9920154809951782	Peptides	0.9977344274520874	Amino acids, peptides, and analogues	0.9999998807907104	Carboxylic acids and derivatives	0.9999998807907104	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Phenethylamines; Amphetamines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Aralkylamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Tyrosine and derivatives; Phenylalanine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities
2779_mapp_batch_00010_sirius_8404	C41H81N2O6P	[M + H]+	Fatty acids	0.9999136924743652	Sphingolipids	0.9999239444732666	Phosphosphingolipids	0.9850484728813171	Phosphosphingolipids	0.9999109506607056			Phosphosphingolipids	0.9999109506607056	Sphingolipids	0.9998038411140442	Lipids and lipid-like molecules	0.9952309727668762	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid amides; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; N-acyl amines; Phosphocholines; Phosphoethanolamines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Phosphosphingolipids; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2478_mapp_batch_00010_sirius_7897	C16H26O4	[M + H]+	Fatty acids	0.7726765275001526	Octadecanoids	0.2920086681842804	Lactones	0.2743525207042694	Dicarboxylic acids and derivatives	0.5221543312072754			Dicarboxylic acids and derivatives	0.5221543312072754	Carboxylic acids and derivatives	0.8308699131011963	Organic acids and derivatives	0.9283123016357422	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2611_mapp_batch_00010_sirius_8982	C15H25N5O4	[M + H]+	Amino acids and Peptides	0.9998692274093628	Small peptides	0.9999649524688721	Dipeptides	0.931221067905426	Oligopeptides	0.8252583146095276	Peptides	0.9998495578765869	Amino acids, peptides, and analogues	0.9999995231628418	Carboxylic acids and derivatives	0.999995231628418	Organic acids and derivatives	0.9999985694885254	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Azoles; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Imidazolyl carboxylic acids and derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Substituted imidazoles; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Histidine and derivatives; Alanine and derivatives; Leucine and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
1799_mapp_batch_00010_sirius_1753	C25H38N2O3	[M + H]+	Amino acids and Peptides	0.533469557762146	Small peptides	0.23152397572994232	Dipeptides	0.1765698939561844	N-acyl-alpha amino acids	0.9996423721313477	Amino acids and derivatives	0.9996594190597534	Amino acids, peptides, and analogues	0.9997122883796692	Carboxylic acids and derivatives	0.9999991655349731	Organic acids and derivatives	1.0	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrroles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Substituted pyrroles; N-acyl-alpha amino acids; Benzenoids; Indoles; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2505_mapp_batch_00010_sirius_5501	C17H26O4	[M + H]+	Polyketides	0.13718591630458832	Meroterpenoids	0.05934315547347069	Prenyl quinone meroterpenoids	0.17700570821762085	Phenylpropanoic acids	0.9943137168884277					Phenylpropanoic acids	0.9943137168884277	Phenylpropanoids and polyketides	0.6924643516540527	Organic compounds; Alkyl aryl ethers; Phenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Phenylpropanoic acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities
2910_mapp_batch_00010_sirius_8417	C10H13NO3	[M + H]+	Alkaloids	0.9059121608734131	Tyrosine alkaloids	0.6794679760932922	Phenylethylamines	0.8138864636421204	Phenethylamines	0.9339532852172852			Phenethylamines	0.9339532852172852	Benzene and substituted derivatives	0.9998984336853027	Benzenoids	0.9999942779541016	Organic compounds; Phenols; Catechols; Phenethylamines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Benzenediols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
2445_mapp_batch_00010_sirius_908	C24H40N2O5	[M + Na]+	Amino acids and Peptides	0.9782383441925049	Small peptides	0.48520761728286743	Tripeptides	0.051787812262773514	Peptides	0.581698477268219	Peptides	0.581698477268219	Amino acids, peptides, and analogues	0.9956907629966736	Carboxylic acids and derivatives	0.998944103717804	Organic acids and derivatives	0.9999855756759644	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenylpropanoids and polyketides; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
3450_mapp_batch_00010_sirius_8473	C9H11NO7S8	[M + K]+	Amino acids and Peptides	0.8187302947044373	Small peptides	0.5834246277809143	Dipeptides	0.060754626989364624	Phenylalanine and derivatives	0.5960052609443665	Amino acids and derivatives	0.6658235192298889	Amino acids, peptides, and analogues	0.6956904530525208	Carboxylic acids and derivatives	0.6671929955482483	Organic acids and derivatives	0.9999973773956299	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenethylamines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Organic thiosulfuric acids and derivatives; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Organic disulfides; Sulfenyl compounds; S-alkyl thiosulfates; Organic oxides; Dialkyldisulfides; Hydrocarbon derivatives; Cysteine and derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
2540_mapp_batch_00010_sirius_451	C24H33NO6	[M + H]+	Alkaloids	0.7320094108581543	Pseudoalkaloids	0.29483768343925476	Cytochalasan alkaloids	0.5552978515625	Isoindolones	0.530727744102478	Isoindolones	0.530727744102478	Isoindolines	0.3016371726989746	Isoindoles and derivatives	0.356264591217041	Organoheterocyclic compounds	0.9900020360946655	Organic compounds; Organoheterocyclic compounds; Ketones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Isoindolones; Carbonyl compounds; Benzene and substituted derivatives; Cyclic ketones; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
3381_mapp_batch_00010_sirius_6033	C20H40N2O7	[M + Na]+	Fatty acids	0.6155165433883667	Small peptides	0.1501535028219223	Monoacylglycerols	0.2679290175437927	Fatty Acyls	0.5364224910736084					Fatty Acyls	0.5364224910736084	Lipids and lipid-like molecules	0.6760364174842834	Organic compounds; Lipids and lipid-like molecules; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Quaternary ammonium salts; Carboxylic acid derivatives; Dialkyl ethers; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2307_mapp_batch_00010_sirius_7882	C27H40N6O4	[M + H]+	Amino acids and Peptides	0.9127207398414612	Small peptides	0.5793777108192444	Pyridine alkaloids	0.1449263095855713	Peptides	0.9074456095695496	Peptides	0.9074456095695496	Amino acids, peptides, and analogues	0.9945682287216187	Carboxylic acids and derivatives	0.999584972858429	Organic acids and derivatives	0.9994669556617737	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2070_mapp_batch_00010_sirius_342	C22H36N4O6	[M + Na]+	Amino acids and Peptides	0.9996722936630249	Small peptides	0.9927898049354553	Tripeptides	0.8347225785255432	Oligopeptides	0.9557687044143677	Peptides	0.9957417249679565	Amino acids, peptides, and analogues	0.9999998807907104	Carboxylic acids and derivatives	0.9999998807907104	Organic acids and derivatives	1.0	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Phenethylamines; Amphetamines and derivatives; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Phenylpropanoic acids; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Tyrosine and derivatives; Phenylalanine and derivatives; Proline and derivatives; Leucine and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Oligopeptides; Chemical entities
3150_mapp_batch_00010_sirius_1031	C32H61NO4	[M + Na]+	Terpenoids	0.8020196557044983	Diterpenoids	0.6246176958084106	Monocyclic monoterpenoids	0.04888862371444702	Amino acids and derivatives	0.6321166753768921	Amino acids and derivatives	0.6321166753768921	Amino acids, peptides, and analogues	0.6121859550476074	Carboxylic acids and derivatives	0.9964600205421448	Organic acids and derivatives	0.9972942471504211	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2205_mapp_batch_00010_sirius_3097	C9H17NO5	[M + H]+	Amino acids and Peptides	0.6982210874557495	Small peptides	0.703575611114502	Dipeptides	0.9498589634895325	N-acyl-alpha amino acids and derivatives	0.6608513593673706	Amino acids and derivatives	0.9628658890724182	Amino acids, peptides, and analogues	0.9675013422966003	Carboxylic acids and derivatives	0.9952123165130615	Organic acids and derivatives	0.9997791647911072	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Beta amino acids and derivatives; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
3219_mapp_batch_00010_sirius_155	C25H52O8	[M + H3N + H]+	Fatty acids	0.9944977164268494	Glycerolipids	0.9969785213470459	Monoacylglycerols	0.9369707107543945	Polyethylene glycols	0.963565468788147	Dialkyl ethers	0.999996542930603	Ethers	0.9999991655349731	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyethylene glycols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1972_mapp_batch_00010_sirius_318	C9H18N2O3	[M + H]+	Amino acids and Peptides	0.9997064471244812	Small peptides	0.9999619722366333	Dipeptides	0.9994027614593506	Dipeptides	0.9999957084655762	Peptides	0.999868631362915	Amino acids, peptides, and analogues	0.9999215602874756	Carboxylic acids and derivatives	0.9999953508377075	Organic acids and derivatives	0.9999997615814209	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Alanine and derivatives; Leucine and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities
3537_mapp_batch_00010_sirius_2468	C37H57N5O8	[M + H]+	Amino acids and Peptides	0.9632702469825745	Oligopeptides	0.9538397789001465	Cyclic peptides	0.759969174861908	Depsipeptides	0.6279274225234985			Depsipeptides	0.6279274225234985	Peptidomimetics	0.7328965663909912	Organic acids and derivatives	0.9998866319656372	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Alkyl aryl ethers; Anisoles; Pyrrolidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Depsipeptides; Dialkylamines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
3111_mapp_batch_00010_sirius_5886	C19H34O3	[M + H]+	Fatty acids	0.9867175817489624	Octadecanoids	0.5114603638648987	Other Octadecanoids	0.5216444134712219	Long-chain fatty acids	0.7910929918289185	Long-chain fatty acids	0.7910929918289185	Fatty acids and conjugates	0.9274516105651855	Fatty Acyls	0.9980565905570984	Lipids and lipid-like molecules	0.9970030188560486	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2167_mapp_batch_00010_sirius_1164	C20H30N8O9	[M + H]+	Amino acids and Peptides	0.9998780488967896	Small peptides	0.9965670108795166	Tripeptides	0.9462283849716187	Oligopeptides	0.9863671660423279	Peptides	0.9999895095825195	Amino acids, peptides, and analogues	0.9999991655349731	Carboxylic acids and derivatives	0.9999995231628418	Organic acids and derivatives	0.9999997615814209	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Azoles; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Asparagine and derivatives; Glutamine and derivatives; Aspartic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
2780_mapp_batch_00010_sirius_5856	C20H38O6	[M + H]+	Fatty acids	0.9422804117202759	Fatty Acids and Conjugates	0.2239970713853836	Prostaglandins	0.8070873022079468	Long-chain fatty acids	0.8889137506484985	Long-chain fatty acids	0.8889137506484985	Fatty acids and conjugates	0.9538007378578186	Fatty Acyls	0.9956220984458923	Lipids and lipid-like molecules	0.9941527247428894	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
3315_mapp_batch_00010_sirius_2092	C18H32O2	[M + H]+	Fatty acids	0.8424017429351807	Fatty esters	0.49879032373428345	Wax monoesters	0.6103926301002502	Long-chain fatty acids	0.5350027084350586	Long-chain fatty acids	0.5350027084350586	Fatty acids and conjugates	0.23445194959640503	Fatty Acyls	0.9358213543891907	Lipids and lipid-like molecules	0.943818211555481	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2308_mapp_batch_00010_sirius_402	C22H45NO4	[M + H]+	Fatty acids	0.9879105091094971	Fatty esters	0.9524192810058594	Wax monoesters	0.7590761184692383	Amino acids and derivatives	0.9931974411010742	Amino acids and derivatives	0.9931974411010742	Amino acids, peptides, and analogues	0.9933918118476868	Carboxylic acids and derivatives	0.9999998807907104	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
3356_mapp_batch_00010_sirius_3528	C18H31N5O9	[M + H]+	Amino acids and Peptides	0.9999470710754395	Small peptides	0.9999303817749023	Tripeptides	0.995032787322998	Oligopeptides	0.9979240894317627	Peptides	0.9999922513961792	Amino acids, peptides, and analogues	0.9999994039535522	Carboxylic acids and derivatives	1.0	Organic acids and derivatives	1.0	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Glutamine and derivatives; Glutamic acid and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
3382_mapp_batch_00010_sirius_208	C24H48NO9P	[M + H]+	Fatty acids	0.9983539581298828	Glycerophospholipids	0.9999854564666748	Glycerophosphoserines	1.0	1-acyl-glycerol-3-phosphoserines	0.9803825616836548	Lysophosphatidylserines	0.9998610019683838	Glycerophosphoserines	1.0	Glycerophospholipids	0.99997878074646	Lipids and lipid-like molecules	0.9999667406082153	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Phosphoethanolamines; Lysophosphatidylserines; Secondary alcohols; 1-acyl-glycerol-3-phosphoserines; Carbonyl compounds; Glycerophosphoserines; Alpha amino acids; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
